"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1VAMN0009","2011-08-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-08-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-08-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-08-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-08-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-08-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-08-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  102",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-08-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-08-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2011-08-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-08-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-08-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   91",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  572",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  249",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US",,,,,,,"    3",",,N","    0",",,N",,,,
"US1VAMN0009","2011-09-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   18",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   84",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-09-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-09-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   38",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  295",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   30",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  102",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   41",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-10-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  175",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-10-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US",,,,,,,"    5",",,N","  152",",,N",,,,
"US1VAMN0009","2011-11-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   69",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  246",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2011-11-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  168",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-11-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  274",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-11-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US",,,,,,,"    6",",,N","    0",",,N",,,,
"US1VAMN0009","2011-12-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  249",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  193",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2011-12-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   94",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   18",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  279",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2011-12-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2011-12-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N","   18",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N","    8",",,N",,,,,,,,
"US1VAMN0009","2012-01-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   36",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   99",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   97",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2012-01-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2012-01-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N","    8",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2012-01-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  130",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   69",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-01-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2012-01-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   94",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  104",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2012-02-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  201",",,N","  165",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N","   51",",,N",,,,,,,,
"US1VAMN0009","2012-02-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  173",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-02-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-02-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  340",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   20",",,N","   25",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   81",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   61",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   38",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2012-03-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  180",",,N",,,,,,,,,,,,
"US1VAMN0009","2012-03-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  135",",,N",,,,,,,,,,,,
